,accuracy_score,classifier__max_depth,classifier__min_samples_leaf,count_mx__max_df,count_mx__min_df,count_mx__ngram_range,lda__learning_decay,lda__n_components
1889,0.9216666666666666,17,1,60.0,6,"(1, 1)",0.9,6
1890,0.9216666666666666,17,1,60.0,6,"(1, 2)",0.9,6
1891,0.9216666666666666,17,1,0.5,7,"(1, 3)",0.9,12
1892,0.9216666666666666,17,1,60.0,7,"(1, 2)",0.7,12
1893,0.9216666666666666,17,1,60.0,7,"(1, 3)",0.7,12
1894,0.9216666666666666,17,1,70.0,8,"(1, 3)",0.9,12
1895,0.9216666666666666,17,1,0.6,9,"(1, 1)",0.9,12
1896,0.9216666666666666,17,1,0.7,9,"(1, 1)",0.9,12
1897,0.9216666666666666,17,1,0.8,9,"(1, 1)",0.9,12
1898,0.9216666666666666,17,1,60.0,9,"(1, 3)",0.7,12
1899,0.9216666666666666,17,1,80.0,9,"(1, 3)",0.9,12
1900,0.9216666666666666,17,1,0.5,13,"(1, 1)",0.9,12
1901,0.9216666666666666,17,1,70.0,20,"(1, 4)",0.7,12
1902,0.92,17,1,0.5,3,"(1, 1)",0.9,12
1903,0.92,17,1,60.0,3,"(1, 3)",0.7,12
1904,0.92,17,1,80.0,3,"(1, 3)",0.7,6
1905,0.92,17,1,80.0,4,"(1, 1)",0.7,6
1906,0.92,17,1,60.0,5,"(1, 3)",0.7,12
1907,0.92,17,1,60.0,5,"(1, 4)",0.7,12
1908,0.92,17,1,60.0,6,"(1, 1)",0.9,12
1909,0.92,17,1,60.0,7,"(1, 4)",0.7,12
1910,0.92,17,1,70.0,16,"(1, 3)",0.9,12
1911,0.92,17,1,70.0,21,"(1, 3)",0.9,6
1912,0.9183333333333333,17,1,0.5,4,"(1, 4)",0.7,6
1913,0.9183333333333333,17,1,80.0,4,"(1, 3)",0.7,6
1914,0.9183333333333333,17,1,80.0,4,"(1, 1)",0.9,12
1915,0.9183333333333333,17,1,60.0,5,"(1, 4)",0.9,12
1916,0.9183333333333333,17,1,60.0,7,"(1, 4)",0.9,12
1917,0.9183333333333333,17,1,70.0,11,"(1, 4)",0.9,6
1918,0.9183333333333333,17,1,60.0,15,"(1, 1)",0.9,12
1919,0.9166666666666666,17,1,0.6,3,"(1, 4)",0.9,6
1920,0.9166666666666666,17,1,0.7,3,"(1, 4)",0.9,6
1921,0.9166666666666666,17,1,0.8,3,"(1, 4)",0.9,6
1922,0.9166666666666666,17,1,70.0,3,"(1, 3)",0.9,12
1923,0.9166666666666666,17,1,80.0,3,"(1, 2)",0.7,6
1924,0.9166666666666666,17,1,60.0,4,"(1, 1)",0.7,6
1925,0.9166666666666666,17,1,80.0,8,"(1, 1)",0.7,6
1926,0.915,17,1,80.0,4,"(1, 2)",0.9,12
1927,0.915,17,1,0.6,5,"(1, 2)",0.9,6
1928,0.915,17,1,0.7,5,"(1, 2)",0.9,6
1929,0.915,17,1,0.8,5,"(1, 2)",0.9,6
1930,0.915,17,1,60.0,5,"(1, 3)",0.9,12
1931,0.915,17,1,80.0,6,"(1, 4)",0.9,12
1932,0.915,17,1,70.0,10,"(1, 2)",0.9,12
1933,0.915,17,1,60.0,12,"(1, 1)",0.9,6
1934,0.915,17,1,0.5,18,"(1, 2)",0.9,6
1935,0.915,17,1,70.0,18,"(1, 4)",0.9,12
1936,0.915,17,1,60.0,21,"(1, 1)",0.9,6
1937,0.9133333333333333,17,1,0.6,3,"(1, 2)",0.7,12
1938,0.9133333333333333,17,1,0.7,3,"(1, 2)",0.7,12
1939,0.9133333333333333,17,1,0.8,3,"(1, 2)",0.7,12
1940,0.9133333333333333,17,1,80.0,3,"(1, 1)",0.9,12
1941,0.9133333333333333,17,1,60.0,4,"(1, 1)",0.7,12
1942,0.9133333333333333,17,1,0.5,6,"(1, 2)",0.9,12
1943,0.9133333333333333,17,1,60.0,6,"(1, 4)",0.9,12
1944,0.9133333333333333,17,1,80.0,9,"(1, 4)",0.9,12
1945,0.9133333333333333,17,1,70.0,10,"(1, 2)",0.7,12
1946,0.9133333333333333,17,1,70.0,12,"(1, 1)",0.9,12
1947,0.9133333333333333,17,1,0.6,16,"(1, 4)",0.9,12
1948,0.9133333333333333,17,1,0.7,16,"(1, 4)",0.9,12
1949,0.9133333333333333,17,1,0.8,16,"(1, 4)",0.9,12
1950,0.9116666666666666,17,1,80.0,3,"(1, 4)",0.9,6
1951,0.9116666666666666,17,1,80.0,5,"(1, 4)",0.9,6
1952,0.9116666666666666,17,1,0.6,7,"(1, 4)",0.7,6
1953,0.9116666666666666,17,1,0.7,7,"(1, 4)",0.7,6
1954,0.9116666666666666,17,1,0.8,7,"(1, 4)",0.7,6
1955,0.9116666666666666,17,1,80.0,21,"(1, 1)",0.9,6
1956,0.91,17,1,70.0,3,"(1, 3)",0.9,6
1957,0.91,17,1,80.0,4,"(1, 3)",0.9,12
1958,0.91,17,1,60.0,7,"(1, 2)",0.7,6
1959,0.91,17,1,60.0,7,"(1, 2)",0.9,6
1960,0.9083333333333333,17,1,0.6,3,"(1, 3)",0.7,6
1961,0.9083333333333333,17,1,0.7,3,"(1, 3)",0.7,6
1962,0.9083333333333333,17,1,0.8,3,"(1, 3)",0.7,6
1963,0.9083333333333333,17,1,70.0,4,"(1, 2)",0.7,12
1964,0.9083333333333333,17,1,0.5,5,"(1, 3)",0.9,12
1965,0.9083333333333333,17,1,60.0,8,"(1, 4)",0.9,12
1966,0.9083333333333333,17,1,70.0,8,"(1, 4)",0.9,6
1967,0.9083333333333333,17,1,60.0,15,"(1, 2)",0.9,12
1968,0.9066666666666666,17,1,60.0,3,"(1, 1)",0.9,12
1969,0.9066666666666666,17,1,80.0,5,"(1, 2)",0.7,12
1970,0.9066666666666666,17,1,80.0,5,"(1, 4)",0.9,12
1971,0.9066666666666666,17,1,70.0,19,"(1, 2)",0.7,12
1972,0.905,17,1,0.5,4,"(1, 3)",0.7,12
1973,0.905,17,1,0.5,4,"(1, 3)",0.9,12
1974,0.905,17,1,70.0,4,"(1, 2)",0.7,6
1975,0.905,17,1,80.0,7,"(1, 4)",0.9,12
1976,0.905,17,1,60.0,8,"(1, 1)",0.9,12
1977,0.9033333333333333,17,1,60.0,3,"(1, 2)",0.7,12
1978,0.9033333333333333,17,1,60.0,3,"(1, 4)",0.9,12
1979,0.9033333333333333,17,1,70.0,4,"(1, 3)",0.7,6
1980,0.9033333333333333,17,1,70.0,4,"(1, 4)",0.9,6
1981,0.9033333333333333,17,1,60.0,13,"(1, 3)",0.9,6
1982,0.9016666666666666,17,1,0.5,5,"(1, 4)",0.7,6
1983,0.9016666666666666,17,1,60.0,15,"(1, 3)",0.9,6
1984,0.9,17,1,60.0,3,"(1, 4)",0.7,12
1985,0.9,17,1,80.0,3,"(1, 4)",0.7,6
1986,0.9,17,1,0.6,4,"(1, 2)",0.7,12
1987,0.9,17,1,0.7,4,"(1, 2)",0.7,12
1988,0.9,17,1,0.8,4,"(1, 2)",0.7,12
1989,0.9,17,1,0.5,5,"(1, 2)",0.9,12
1990,0.8983333333333333,17,1,0.6,3,"(1, 4)",0.7,12
1991,0.8983333333333333,17,1,0.7,3,"(1, 4)",0.7,12
1992,0.8983333333333333,17,1,0.8,3,"(1, 4)",0.7,12
1993,0.8966666666666666,17,1,0.6,3,"(1, 2)",0.9,12
1994,0.8966666666666666,17,1,0.7,3,"(1, 2)",0.9,12
1995,0.8966666666666666,17,1,0.8,3,"(1, 2)",0.9,12
1996,0.8966666666666666,17,1,70.0,3,"(1, 2)",0.7,12
1997,0.8966666666666666,17,1,70.0,3,"(1, 4)",0.7,12
1998,0.8966666666666666,17,1,0.6,4,"(1, 2)",0.9,6
1999,0.8966666666666666,17,1,0.7,4,"(1, 2)",0.9,6
2000,0.8966666666666666,17,1,0.8,4,"(1, 2)",0.9,6
2001,0.8966666666666666,17,1,80.0,4,"(1, 2)",0.7,12
2002,0.8966666666666666,17,1,80.0,4,"(1, 3)",0.7,12
2003,0.895,17,1,60.0,4,"(1, 4)",0.7,6
2004,0.895,17,1,0.5,5,"(1, 4)",0.7,12
2005,0.895,17,1,80.0,12,"(1, 2)",0.7,6
2006,0.8933333333333333,17,1,0.5,3,"(1, 2)",0.9,12
2007,0.8933333333333333,17,1,0.6,4,"(1, 2)",0.7,6
2008,0.8933333333333333,17,1,0.7,4,"(1, 2)",0.7,6
2009,0.8933333333333333,17,1,0.8,4,"(1, 2)",0.7,6
2010,0.8933333333333333,17,1,60.0,5,"(1, 2)",0.9,12
2011,0.8933333333333333,17,1,0.6,6,"(1, 3)",0.9,6
2012,0.8933333333333333,17,1,0.6,6,"(1, 3)",0.9,12
2013,0.8933333333333333,17,1,0.7,6,"(1, 3)",0.9,6
2014,0.8933333333333333,17,1,0.7,6,"(1, 3)",0.9,12
2015,0.8933333333333333,17,1,0.8,6,"(1, 3)",0.9,6
2016,0.8933333333333333,17,1,0.8,6,"(1, 3)",0.9,12
2017,0.8933333333333333,17,1,60.0,14,"(1, 2)",0.7,12
2018,0.89,17,1,60.0,3,"(1, 3)",0.9,12
2019,0.89,17,1,80.0,7,"(1, 3)",0.7,12
2020,0.8883333333333333,17,1,70.0,3,"(1, 4)",0.9,6
2021,0.8866666666666667,17,1,0.6,3,"(1, 4)",0.7,6
2022,0.8866666666666667,17,1,0.7,3,"(1, 4)",0.7,6
2023,0.8866666666666667,17,1,0.8,3,"(1, 4)",0.7,6
2024,0.8866666666666667,17,1,0.6,4,"(1, 3)",0.9,6
2025,0.8866666666666667,17,1,0.7,4,"(1, 3)",0.9,6
2026,0.8866666666666667,17,1,0.8,4,"(1, 3)",0.9,6
2027,0.8866666666666667,17,1,60.0,4,"(1, 3)",0.7,6
2028,0.8866666666666667,17,1,70.0,4,"(1, 2)",0.9,12
2029,0.8866666666666667,17,1,0.6,5,"(1, 4)",0.7,12
2030,0.8866666666666667,17,1,0.6,5,"(1, 3)",0.9,12
2031,0.8866666666666667,17,1,0.7,5,"(1, 4)",0.7,12
2032,0.8866666666666667,17,1,0.7,5,"(1, 3)",0.9,12
2033,0.8866666666666667,17,1,0.8,5,"(1, 4)",0.7,12
2034,0.8866666666666667,17,1,0.8,5,"(1, 3)",0.9,12
2035,0.885,17,1,0.6,3,"(1, 2)",0.9,6
2036,0.885,17,1,0.7,3,"(1, 2)",0.9,6
2037,0.885,17,1,0.8,3,"(1, 2)",0.9,6
2038,0.885,17,1,0.5,4,"(1, 2)",0.7,12
2039,0.885,17,1,60.0,4,"(1, 4)",0.7,12
2040,0.885,17,1,70.0,4,"(1, 3)",0.7,12
2041,0.885,17,1,70.0,6,"(1, 2)",0.9,12
2042,0.8833333333333333,17,1,60.0,3,"(1, 2)",0.9,12
2043,0.8833333333333333,17,1,0.5,4,"(1, 3)",0.7,6
2044,0.8833333333333333,17,1,60.0,4,"(1, 3)",0.7,12
2045,0.8816666666666667,17,1,0.5,4,"(1, 2)",0.7,6
2046,0.88,17,1,0.6,3,"(1, 3)",0.7,12
2047,0.88,17,1,0.7,3,"(1, 3)",0.7,12
2048,0.88,17,1,0.8,3,"(1, 3)",0.7,12
2049,0.88,17,1,80.0,3,"(1, 3)",0.7,12
2050,0.88,17,1,80.0,3,"(1, 4)",0.7,12
2051,0.88,17,1,0.5,4,"(1, 3)",0.9,6
2052,0.8783333333333333,17,1,60.0,3,"(1, 2)",0.7,6
2053,0.8783333333333333,17,1,0.6,4,"(1, 3)",0.7,6
2054,0.8783333333333333,17,1,0.6,4,"(1, 4)",0.7,6
2055,0.8783333333333333,17,1,0.7,4,"(1, 3)",0.7,6
2056,0.8783333333333333,17,1,0.7,4,"(1, 4)",0.7,6
2057,0.8783333333333333,17,1,0.8,4,"(1, 3)",0.7,6
2058,0.8783333333333333,17,1,0.8,4,"(1, 4)",0.7,6
2059,0.8766666666666667,17,1,70.0,3,"(1, 3)",0.7,6
2060,0.8766666666666667,17,1,60.0,12,"(1, 4)",0.7,12
2061,0.8733333333333333,17,1,0.6,5,"(1, 2)",0.9,12
2062,0.8733333333333333,17,1,0.7,5,"(1, 2)",0.9,12
2063,0.8733333333333333,17,1,0.8,5,"(1, 2)",0.9,12
2064,0.8716666666666667,17,1,60.0,4,"(1, 2)",0.7,12
2065,0.87,17,1,80.0,4,"(1, 4)",0.9,6
2066,0.8666666666666667,17,1,0.5,4,"(1, 2)",0.9,6
2067,0.8666666666666667,17,1,0.5,4,"(1, 4)",0.9,6
2068,0.8633333333333333,17,1,0.5,3,"(1, 4)",0.7,6
2069,0.8633333333333333,17,1,0.5,5,"(1, 3)",0.7,12
2070,0.8583333333333333,17,1,0.5,3,"(1, 4)",0.9,6
2071,0.8583333333333333,17,1,0.6,3,"(1, 3)",0.9,6
2072,0.8583333333333333,17,1,0.7,3,"(1, 3)",0.9,6
2073,0.8583333333333333,17,1,0.8,3,"(1, 3)",0.9,6
2074,0.8566666666666667,17,1,60.0,4,"(1, 3)",0.9,6
2075,0.8533333333333334,17,1,0.5,5,"(1, 3)",0.9,6
2076,0.8466666666666667,17,1,0.6,5,"(1, 4)",0.9,12
2077,0.8466666666666667,17,1,0.7,5,"(1, 4)",0.9,12
2078,0.8466666666666667,17,1,0.8,5,"(1, 4)",0.9,12
2079,0.845,17,1,80.0,4,"(1, 3)",0.9,6
2080,0.8433333333333334,17,1,0.5,3,"(1, 4)",0.9,12
2081,0.8433333333333334,17,1,0.6,3,"(1, 4)",0.9,12
2082,0.8433333333333334,17,1,0.7,3,"(1, 4)",0.9,12
2083,0.8433333333333334,17,1,0.8,3,"(1, 4)",0.9,12
2084,0.8416666666666667,17,1,70.0,3,"(1, 2)",0.9,12
2085,0.8416666666666667,17,1,0.5,5,"(1, 4)",0.9,6
2086,0.84,17,1,0.6,4,"(1, 3)",0.7,12
2087,0.84,17,1,0.7,4,"(1, 3)",0.7,12
2088,0.84,17,1,0.8,4,"(1, 3)",0.7,12
2089,0.84,17,1,60.0,4,"(1, 4)",0.9,6
2090,0.8383333333333334,17,1,0.6,3,"(1, 3)",0.9,12
2091,0.8383333333333334,17,1,0.7,3,"(1, 3)",0.9,12
2092,0.8383333333333334,17,1,0.8,3,"(1, 3)",0.9,12
2093,0.8366666666666667,17,1,70.0,3,"(1, 4)",0.9,12
2094,0.835,17,1,0.5,3,"(1, 3)",0.9,12
2095,0.835,17,1,0.5,4,"(1, 2)",0.9,12
2096,0.83,17,1,0.5,3,"(1, 4)",0.7,12
2097,0.8283333333333334,17,1,0.6,4,"(1, 2)",0.9,12
2098,0.8283333333333334,17,1,0.7,4,"(1, 2)",0.9,12
2099,0.8283333333333334,17,1,0.8,4,"(1, 2)",0.9,12
2100,0.8283333333333334,17,1,0.5,5,"(1, 3)",0.7,6
2101,0.8233333333333334,17,1,60.0,3,"(1, 3)",0.9,6
2102,0.8233333333333334,17,1,80.0,3,"(1, 3)",0.9,12
2103,0.8216666666666667,17,1,60.0,4,"(1, 4)",0.9,12
2104,0.8166666666666667,17,1,0.5,3,"(1, 2)",0.9,6
2105,0.815,17,1,70.0,4,"(1, 3)",0.9,12
2106,0.805,17,1,80.0,4,"(1, 4)",0.7,12
2107,0.8033333333333333,17,1,60.0,4,"(1, 3)",0.9,12
2108,0.8,17,1,0.6,4,"(1, 4)",0.9,6
2109,0.8,17,1,0.7,4,"(1, 4)",0.9,6
2110,0.8,17,1,0.8,4,"(1, 4)",0.9,6
2111,0.7866666666666666,17,1,70.0,4,"(1, 4)",0.7,12
2112,0.7866666666666666,17,1,70.0,4,"(1, 4)",0.9,12
2113,0.7766666666666666,17,1,0.5,3,"(1, 3)",0.7,12
2114,0.755,17,1,0.6,4,"(1, 4)",0.7,12
2115,0.755,17,1,0.7,4,"(1, 4)",0.7,12
2116,0.755,17,1,0.8,4,"(1, 4)",0.7,12
2117,0.7516666666666667,17,1,0.5,5,"(1, 4)",0.9,12
2118,0.745,17,1,70.0,4,"(1, 4)",0.7,6
2119,0.7266666666666667,17,1,0.5,4,"(1, 4)",0.7,12
2120,0.7166666666666667,17,1,80.0,4,"(1, 4)",0.9,12
2121,0.71,17,1,0.6,4,"(1, 3)",0.9,12
2122,0.71,17,1,0.7,4,"(1, 3)",0.9,12
2123,0.71,17,1,0.8,4,"(1, 3)",0.9,12
2124,0.7066666666666667,17,1,0.5,4,"(1, 4)",0.9,12
2125,0.695,17,1,0.6,4,"(1, 4)",0.9,12
2126,0.695,17,1,0.7,4,"(1, 4)",0.9,12
2127,0.695,17,1,0.8,4,"(1, 4)",0.9,12
